ds_name,instances,metric,mean_per_round,rounds,std_per_round,values
HashTable(50|chaining|djb2),1000,wall_time_ms,72.28365,5,1.47149,"[71.59929199999999, 70.86082900000005, 71.21890899999993, 73.8236629999999, 73.91553499999995]"
HashTable(50|chaining|djb2),2000,wall_time_ms,147.84823,5,1.50242,"[147.8102049999999, 147.08211, 150.35852, 146.41051000000013, 147.57981900000007]"
HashTable(50|chaining|djb2),3000,wall_time_ms,227.95778,5,2.51621,"[228.90428599999913, 226.7170180000005, 230.14781499999978, 229.86443400000067, 224.1553630000006]"
HashTable(50|chaining|djb2),4000,wall_time_ms,314.632,5,2.16663,"[316.04690199999953, 315.25509799999986, 315.17744399999924, 310.81517500000075, 315.8653809999998]"
HashTable(50|chaining|djb2),5000,wall_time_ms,405.84347,5,4.62287,"[402.8481270000002, 405.1164169999994, 413.96203399999877, 403.193367999999, 404.09739299999967]"
HashTable(50|chaining|djb2),6000,wall_time_ms,497.55885,5,2.72178,"[496.7682769999997, 500.61527899999976, 497.7003979999994, 499.24889799999943, 493.4613790000013]"
HashTable(50|chaining|djb2),7000,wall_time_ms,599.18054,5,4.93988,"[597.8731250000001, 602.8517200000015, 604.3642610000002, 599.0857410000021, 591.7278390000005]"
HashTable(50|chaining|djb2),8000,wall_time_ms,727.23218,5,43.17978,"[698.9643989999993, 803.311397000002, 718.6202250000007, 703.864528, 711.4003749999997]"
HashTable(50|chaining|djb2),9000,wall_time_ms,821.28677,5,6.22595,"[819.8791870000015, 822.2770039999966, 828.6586220000016, 823.8742279999998, 811.7448169999989]"
HashTable(50|chaining|djb2),10000,wall_time_ms,971.19223,5,28.69439,"[968.1632560000007, 959.3399600000045, 935.0743650000052, 1013.1061980000029, 980.2773519999995]"
HashTable(50|chaining|fnv1a),1000,wall_time_ms,72.84463,5,0.87611,"[73.21059899999999, 73.70220400000008, 72.91999400000006, 71.37308299999984, 73.01726599999986]"
