ds_name,instances,metric,mean_per_round,rounds,std_per_round,values
HashTable(50|chaining|fnv1a),3000,proc_time_ms,224.39784,5,3.41336,"[226.38339999999988, 222.09750000000025, 220.43270000000007, 224.0388999999989, 229.0366999999997]"
HashTable(50|chaining|fnv1a),4000,proc_time_ms,303.58904,5,2.8354,"[302.13450000000046, 306.8757999999997, 300.2749000000005, 302.4382000000007, 306.2218000000013]"
HashTable(50|chaining|fnv1a),5000,proc_time_ms,393.78758,5,4.10177,"[398.3500999999984, 397.2621000000017, 391.20229999999884, 388.5255000000001, 393.59789999999947]"
HashTable(50|chaining|fnv1a),6000,proc_time_ms,486.78624,5,3.72508,"[486.13569999999993, 490.4765999999975, 483.806000000001, 490.79249999999894, 482.7204000000008]"
HashTable(50|chaining|fnv1a),7000,proc_time_ms,587.18374,5,6.6606,"[583.7258999999984, 582.6726999999989, 598.6481999999986, 583.485999999998, 587.3858999999966]"
HashTable(50|chaining|fnv1a),8000,proc_time_ms,692.33474,5,2.44643,"[688.144499999999, 692.2089000000002, 693.4682000000016, 694.0180999999958, 693.8339999999993]"
HashTable(50|chaining|fnv1a),9000,proc_time_ms,804.2038,5,10.58082,"[801.739400000001, 821.1451999999988, 792.0200999999989, 801.7046999999992, 804.4096000000008]"
HashTable(50|chaining|fnv1a),10000,proc_time_ms,904.9322,5,14.90832,"[919.7815000000013, 915.6088999999987, 911.1670999999993, 891.4272999999961, 886.6761999999981]"
HashTable(50|chaining|poly31),1000,proc_time_ms,73.14762,5,1.78059,"[71.46749999999987, 72.64059999999995, 76.06349999999998, 73.4291, 72.13739999999997]"
HashTable(50|chaining|poly31),2000,proc_time_ms,146.8711,5,2.1615,"[148.68370000000013, 148.6829000000004, 144.9087999999996, 147.89589999999987, 144.18419999999963]"
HashTable(50|chaining|poly31),3000,proc_time_ms,225.72006,5,2.74783,"[222.4520000000002, 228.81999999999996, 227.07090000000005, 223.2067000000003, 227.05069999999967]"
HashTable(50|chaining|poly31),4000,proc_time_ms,309.56788,5,2.60321,"[307.9954999999999, 311.18389999999965, 308.9927999999996, 306.5509999999987, 313.1162000000007]"
HashTable(50|chaining|poly31),5000,proc_time_ms,397.01202,5,7.83621,"[398.29450000000014, 407.1619999999993, 400.601399999999, 386.74009999999856, 392.2620999999995]"
HashTable(50|chaining|poly31),6000,proc_time_ms,487.4972,5,2.24929,"[485.7833999999994, 488.06490000000053, 484.5830999999983, 489.87609999999995, 489.17849999999976]"
HashTable(50|chaining|poly31),7000,proc_time_ms,589.11122,5,4.89637,"[590.8607999999996, 589.717300000001, 580.6143000000019, 593.0226999999984, 591.3410000000006]"
HashTable(50|chaining|poly31),8000,proc_time_ms,705.50454,5,12.39725,"[704.3383000000007, 695.6416999999981, 698.4060000000005, 702.2916000000006, 726.8450999999984]"
HashTable(50|chaining|poly31),9000,proc_time_ms,821.81728,5,3.99527,"[826.9366999999979, 820.1641000000033, 817.3052000000017, 819.6942999999985, 824.9861000000031]"
HashTable(50|chaining|poly31),10000,proc_time_ms,939.0474,5,6.11517,"[942.3327000000016, 947.3104999999995, 937.863499999994, 936.639699999994, 931.0906000000014]"
