ds_name,instances,metric,mean_per_round,rounds,std_per_round,values
HashTable(150|chaining|fnv1a),1000,comparisons,1182.0,5,26.85144,"[1187.0, 1189.0, 1139.0, 1182.0, 1213.0]"
HashTable(150|chaining|fnv1a),2000,comparisons,3873.4,5,88.13229,"[4005.0, 3783.0, 3874.0, 3804.0, 3901.0]"
HashTable(150|chaining|fnv1a),3000,comparisons,8086.0,5,262.47095,"[7941.0, 8050.0, 7765.0, 8227.0, 8447.0]"
HashTable(150|chaining|fnv1a),4000,comparisons,14358.8,5,161.37751,"[14562.0, 14393.0, 14181.0, 14210.0, 14448.0]"
HashTable(150|chaining|fnv1a),5000,comparisons,22143.2,5,147.48627,"[22063.0, 22305.0, 21953.0, 22119.0, 22276.0]"
HashTable(150|chaining|fnv1a),6000,comparisons,31639.4,5,346.5311,"[31540.0, 32244.0, 31528.0, 31529.0, 31356.0]"
HashTable(150|chaining|fnv1a),7000,comparisons,42553.4,5,136.35175,"[42528.0, 42350.0, 42650.0, 42535.0, 42704.0]"
HashTable(150|chaining|fnv1a),8000,comparisons,54671.8,5,983.42498,"[54949.0, 55625.0, 54268.0, 53168.0, 55349.0]"
HashTable(150|chaining|fnv1a),9000,comparisons,69105.8,5,654.96389,"[69385.0, 69964.0, 69057.0, 68953.0, 68170.0]"
HashTable(150|chaining|fnv1a),10000,comparisons,86320.8,5,830.18715,"[86052.0, 85505.0, 85821.0, 87620.0, 86606.0]"
HashTable(150|chaining|poly31),1000,comparisons,1504.0,5,60.61353,"[1450.0, 1492.0, 1608.0, 1478.0, 1492.0]"
HashTable(150|chaining|poly31),2000,comparisons,5622.0,5,129.51448,"[5651.0, 5677.0, 5747.0, 5631.0, 5404.0]"
HashTable(150|chaining|poly31),3000,comparisons,12677.4,5,273.48181,"[12429.0, 12735.0, 12992.0, 12868.0, 12363.0]"
HashTable(150|chaining|poly31),4000,comparisons,22421.4,5,269.88757,"[22554.0, 22576.0, 21963.0, 22395.0, 22619.0]"
HashTable(150|chaining|poly31),5000,comparisons,33942.2,5,894.29313,"[33042.0, 33590.0, 33331.0, 34596.0, 35152.0]"
HashTable(150|chaining|poly31),6000,comparisons,48171.0,5,415.55565,"[47823.0, 47774.0, 48448.0, 48069.0, 48741.0]"
HashTable(150|chaining|poly31),7000,comparisons,63575.0,5,738.15716,"[62716.0, 64092.0, 64185.0, 64060.0, 62822.0]"
HashTable(150|chaining|poly31),8000,comparisons,81562.6,5,892.35548,"[81019.0, 83026.0, 81801.0, 80882.0, 81085.0]"
HashTable(150|chaining|poly31),9000,comparisons,102210.8,5,702.65617,"[102049.0, 101187.0, 102414.0, 102268.0, 103136.0]"
HashTable(150|chaining|poly31),10000,comparisons,122557.8,5,1043.57712,"[121659.0, 121517.0, 123223.0, 122417.0, 123973.0]"
HashTable(50|chaining|djb2),1000,comparisons,2628.4,5,55.2612,"[2565.0, 2590.0, 2709.0, 2639.0, 2639.0]"
HashTable(50|chaining|djb2),2000,comparisons,10444.6,5,266.12272,"[10528.0, 10081.0, 10265.0, 10730.0, 10619.0]"
HashTable(50|chaining|djb2),3000,comparisons,22860.6,5,194.82633,"[22858.0, 22547.0, 22921.0, 23081.0, 22896.0]"
HashTable(50|chaining|djb2),4000,comparisons,40722.8,5,621.41427,"[39973.0, 41250.0, 40798.0, 41383.0, 40210.0]"
HashTable(50|chaining|djb2),5000,comparisons,63091.2,5,943.06718,"[64115.0, 61538.0, 63314.0, 63256.0, 63233.0]"
HashTable(50|chaining|djb2),6000,comparisons,90851.0,5,1582.91061,"[91953.0, 89039.0, 89427.0, 91137.0, 92699.0]"
HashTable(50|chaining|djb2),7000,comparisons,123178.4,5,1520.45348,"[122938.0, 124800.0, 120888.0, 124304.0, 122962.0]"
HashTable(50|chaining|djb2),8000,comparisons,160702.2,5,743.17104,"[161190.0, 161401.0, 159822.0, 161124.0, 159974.0]"
HashTable(50|chaining|djb2),9000,comparisons,203577.8,5,2949.24307,"[207968.0, 202169.0, 204739.0, 202849.0, 200164.0]"
HashTable(50|chaining|djb2),10000,comparisons,249966.6,5,3512.53275,"[249738.0, 250266.0, 246015.0, 255517.0, 248297.0]"
HashTable(50|chaining|fnv1a),1000,comparisons,2684.2,5,80.13551,"[2716.0, 2689.0, 2766.0, 2699.0, 2551.0]"
HashTable(50|chaining|fnv1a),2000,comparisons,10317.8,5,208.27074,"[10541.0, 10095.0, 10296.0, 10520.0, 10137.0]"
HashTable(50|chaining|fnv1a),3000,comparisons,23126.0,5,267.73401,"[23153.0, 23233.0, 22972.0, 22782.0, 23490.0]"
HashTable(50|chaining|fnv1a),4000,comparisons,40567.8,5,469.64369,"[40764.0, 40157.0, 40286.0, 41302.0, 40330.0]"
HashTable(50|chaining|fnv1a),5000,comparisons,64116.6,5,348.44124,"[63803.0, 64219.0, 64295.0, 64548.0, 63718.0]"
HashTable(50|chaining|fnv1a),6000,comparisons,91351.0,5,728.08482,"[91702.0, 91105.0, 91679.0, 92066.0, 90203.0]"
HashTable(50|chaining|fnv1a),7000,comparisons,124392.8,5,454.82326,"[124823.0, 124299.0, 124429.0, 124737.0, 123676.0]"
HashTable(50|chaining|fnv1a),8000,comparisons,162330.8,5,2395.01653,"[160481.0, 162985.0, 163602.0, 165249.0, 159337.0]"
HashTable(50|chaining|fnv1a),9000,comparisons,204449.2,5,2824.28233,"[202208.0, 201616.0, 203561.0, 207049.0, 207812.0]"
HashTable(50|chaining|fnv1a),10000,comparisons,254678.0,5,2370.06044,"[254713.0, 251651.0, 254404.0, 254324.0, 258298.0]"
HashTable(50|chaining|poly31),1000,comparisons,2640.4,5,98.40376,"[2742.0, 2748.0, 2591.0, 2532.0, 2589.0]"
HashTable(50|chaining|poly31),2000,comparisons,10331.2,5,217.655,"[10320.0, 10589.0, 10032.0, 10484.0, 10231.0]"
HashTable(50|chaining|poly31),3000,comparisons,22823.8,5,334.69867,"[23182.0, 22409.0, 22530.0, 22996.0, 23002.0]"
HashTable(50|chaining|poly31),4000,comparisons,40754.4,5,421.45973,"[40974.0, 41237.0, 40732.0, 40100.0, 40729.0]"
HashTable(50|chaining|poly31),5000,comparisons,63929.0,5,1631.47295,"[64660.0, 66062.0, 62204.0, 62375.0, 64344.0]"
HashTable(50|chaining|poly31),6000,comparisons,90099.4,5,688.74255,"[90370.0, 90898.0, 89237.0, 90455.0, 89537.0]"
HashTable(50|chaining|poly31),7000,comparisons,122642.0,5,1721.36559,"[123631.0, 121266.0, 120331.0, 124008.0, 123974.0]"
HashTable(50|chaining|poly31),8000,comparisons,160906.6,5,1928.30114,"[159663.0, 160176.0, 164207.0, 159529.0, 160958.0]"
HashTable(50|chaining|poly31),9000,comparisons,203354.2,5,2337.69175,"[203100.0, 205605.0, 200107.0, 205623.0, 202336.0]"
HashTable(50|chaining|poly31),10000,comparisons,250722.4,5,3230.13402,"[251159.0, 250389.0, 247316.0, 255865.0, 248883.0]"
